year_edition,rider_name,team,bib_number,nationality,birthdate,height,weight,speciality_one_day_races,speciality_gc,speciality_time_trial,speciality_sprint,speciality_climber,speciality_hills,age,bmi,name_clean,rank,nat_AR,nat_AT,nat_AU,nat_BE,nat_CA,nat_CH,nat_CO,nat_CZ,nat_DE,nat_DK,nat_EE,nat_ER,nat_ES,nat_FR,nat_GB,nat_HR,nat_IE,nat_IT,nat_KZ,nat_LT,nat_LU,nat_LV,nat_NL,nat_NO,nat_NZ,nat_Other,nat_PL,nat_PT,nat_RU,nat_SI,nat_SK,nat_US,nat_ZA,climber_cat,speciality_climber_cat,speciality_gc_cat,speciality_sprint_cat,speciality_time_trial_cat,speciality_one_day_races_cat,speciality_hills_cat,speciality_gc_cat_num,speciality_climber_cat_num,speciality_time_trial_cat_num,age_group,age_group_adj,rank_group
2021,O'CONNOR Ben,AG2R Citroën Team (WT),124,AU,1995-11-25,1.88,67.0,751,3432,596,40,3070,942,25,18.95654142145768,ben o'connor,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,Medium,Medium,Medium,2,2,1,"(20, 25]","(20, 25]",Top 10
2021,PARET-PEINTRE Aurélien,AG2R Citroën Team (WT),125,FR,1996-2-27,1.84,64.0,907,1473,181,8,1456,728,25,18.90359168241966,aurelien paret-peintre,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,Low,Low,Medium,Medium,1,2,0,"(20, 25]","(20, 25]",Below 10
2021,SCHÄR Michael,AG2R Citroën Team (WT),127,CH,1986-9-29,1.98,78.0,802,971,154,18,116,180,34,19.89592898683808,michael schar,59.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Low,Low,Medium,Low,1,0,0,"(30, 35]","(30, 35]",Below 10
2021,GESBERT Élie,Team Arkéa Samsic (PRT),134,FR,1995-7-1,1.81,63.0,400,771,12,20,618,424,26,19.23018222886969,elie gesbert,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Low,Low,Low,Low,Low,0,1,0,"(25, 30]","(25, 30]",Below 10
2021,QUINTANA Nairo,Team Arkéa Samsic (PRT),136,CO,1990-2-4,1.67,58.0,829,9465,1274,34,7897,1962,31,20.7967298935064,nairo quintana,28.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Low,High,Medium,High,2,2,2,"(30, 35]","(30, 35]",Below 10
2021,SWIFT Connor,Team Arkéa Samsic (PRT),138,GB,1995-10-30,1.9,75.0,738,599,307,213,152,415,25,20.775623268698062,connor swift,83.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Medium,Medium,Low,0,0,1,"(20, 25]","(20, 25]",Below 10
2021,BOL Cees,Team DSM (WT),143,NL,1995-7-27,1.94,83.0,939,572,306,1265,39,748,25,22.053353172494425,cees bol,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Medium,Medium,Medium,0,0,1,"(20, 25]","(20, 25]",Below 10
2021,DONOVAN Mark,Team DSM (WT),144,GB,1999-4-3,1.85,70.0,146,659,113,4,398,230,22,20.45288531775018,mark donovan,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Low,Low,Low,Low,Low,0,1,0,"(20, 25]","(20, 25]",Below 10
2021,EEKHOFF Nils,Team DSM (WT),145,NL,1998-1-23,1.92,75.0,756,279,222,722,0,262,23,20.34505208333333,nils eekhoff,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Medium,Medium,Low,0,0,1,"(20, 25]","(20, 25]",Below 10
2021,NIEUWENHUIS Joris,Team DSM (WT),146,NL,1996-2-11,1.85,71.0,250,161,18,103,28,156,25,20.74506939371804,joris nieuwenhuis,133.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Low,Low,0,0,0,"(20, 25]","(20, 25]",Below 10
2021,PEDERSEN Casper,Team DSM (WT),147,DK,1996-3-15,1.86,71.0,574,477,303,210,81,303,25,20.522603769221877,casper pedersen,113.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Medium,Low,Low,0,0,1,"(20, 25]","(20, 25]",Below 10
2021,SÜTTERLIN Jasha,Team DSM (WT),148,DE,1992-11-4,1.84,78.0,355,722,1105,106,73,420,28,23.03875236294896,jasha sutterlin,108.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,High,Low,Low,0,0,2,"(25, 30]","(25, 30]",Below 10
2021,GILBERT Philippe,Lotto Soudal (WT),154,BE,1982-7-5,1.78,75.0,12530,4215,1430,1094,3214,5300,38,23.671253629592226,philippe gilbert,98.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,High,High,High,High,2,2,2,"(35, 40]","(35, 45]",Below 10
2021,KLUGE Roger,Lotto Soudal (WT),155,DE,1986-2-5,1.92,83.0,472,515,490,259,68,174,35,22.51519097222222,roger kluge,130.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Medium,Low,Low,0,0,1,"(30, 35]","(30, 35]",Below 10
2021,SWEENY Harry,Lotto Soudal (WT),156,AU,1998-7-9,1.86,75.0,177,228,159,63,107,251,22,21.678806798473808,harry sweeny,129.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Low,Low,0,0,0,"(20, 25]","(20, 25]",Below 10
2021,BILBAO Pello,Bahrain - Victorious (WT),162,ES,1990-2-25,1.74,60.0,1631,4751,1135,450,4896,2188,31,19.817677368212443,pello bilbao,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,High,High,Medium,High,2,2,2,"(30, 35]","(30, 35]",Top 10
2021,COLBRELLI Sonny,Bahrain - Victorious (WT),163,IT,1990-5-17,1.76,74.0,5472,1172,142,1050,1006,3117,31,23.889462809917354,sonny colbrelli,57.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,Medium,High,Low,High,High,1,1,0,"(30, 35]","(30, 35]",Below 10
2021,HALLER Marco,Bahrain - Victorious (WT),164,AT,1991-4-1,1.78,72.0,1337,671,79,274,88,578,30,22.724403484408533,marco haller,115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Low,Medium,Medium,0,0,0,"(25, 30]","(25, 30]",Below 10
2021,MOHORIČ Matej,Bahrain - Victorious (WT),165,SI,1994-10-19,1.86,71.0,2986,2331,352,696,1610,2820,26,20.522603769221877,matej mohoric,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Medium,High,High,High,Medium,High,High,2,2,1,"(25, 30]","(25, 30]",Below 10
2021,POELS Wout,Bahrain - Victorious (WT),166,NL,1987-10-1,1.86,66.0,1038,5143,916,32,4986,1763,33,19.07734998265695,wout poels,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,High,High,High,Low,High,Medium,High,2,2,2,"(30, 35]","(30, 35]",Below 10
2021,TEUNS Dylan,Bahrain - Victorious (WT),167,BE,1992-3-1,1.81,64.0,2103,2800,575,116,2780,2256,29,19.53542321662953,dylan teuns,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,Medium,High,High,2,2,1,"(25, 30]","(25, 30]",Below 10
2021,WRIGHT Fred,Bahrain - Victorious (WT),168,GB,1999-6-13,1.84,75.0,730,375,441,196,348,1342,22,22.152646502835537,fred wright,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Low,Medium,Medium,Low,Medium,0,1,1,"(20, 25]","(20, 25]",Below 10
2021,MATTHEWS Michael,Team BikeExchange (WT),171,AU,1990-9-26,1.78,72.0,7974,867,1678,1434,2279,7616,30,22.724403484408533,michael matthews,97.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,High,High,High,High,1,2,2,"(25, 30]","(25, 30]",Below 10
2021,CHAVES Esteban,Team BikeExchange (WT),172,CO,1990-1-17,1.64,55.0,1249,3376,225,164,3806,1415,31,20.449137418203453,esteban chaves,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,Medium,Medium,Medium,2,2,1,"(30, 35]","(30, 35]",Below 10
2021,DURBRIDGE Luke,Team BikeExchange (WT),173,AU,1991-4-9,1.87,78.0,878,1306,2371,154,62,364,30,22.305470559638533,luke durbridge,68.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,High,Medium,Low,1,0,2,"(25, 30]","(25, 30]",Below 10
2021,JANSEN Amund Grøndahl,Team BikeExchange (WT),175,NO,1994-2-11,1.87,83.0,836,548,44,293,116,432,27,23.735308416025617,amund grøndahl jansen,138.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Low,Medium,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2021,MEZGEC Luka,Team BikeExchange (WT),177,SI,1988-6-27,1.83,72.0,1611,640,33,1195,238,2216,33,21.49959688255845,luka mezgec,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Low,Low,Low,High,Low,Medium,High,0,0,0,"(30, 35]","(30, 35]",Below 10
2021,FUGLSANG Jakob,Astana - Premier Tech (WT),181,DK,1985-3-22,1.82,67.0,3654,6658,1693,191,5816,2402,36,20.227025721531216,jakob fuglsang,39.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,High,High,2,2,2,"(35, 40]","(35, 45]",Below 10
2021,FRAILE Omar,Astana - Premier Tech (WT),184,ES,1990-7-17,1.84,72.0,373,675,169,37,980,648,30,21.26654064272212,omar fraile,48.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Low,Low,Low,Low,Medium,0,1,0,"(25, 30]","(25, 30]",Below 10
2021,HOULE Hugo,Astana - Premier Tech (WT),186,CA,1990-9-27,1.82,72.0,761,1004,700,254,484,738,30,21.736505252988767,hugo houle,66.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Medium,Medium,Medium,Medium,1,1,1,"(25, 30]","(25, 30]",Below 10
2021,IZAGIRRE Ion,Astana - Premier Tech (WT),187,ES,1989-2-4,1.73,60.0,2008,5429,3017,172,4548,2284,32,20.04744562130375,ion izagirre,30.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,High,High,2,2,2,"(30, 35]","(30, 35]",Below 10
2021,LUTSENKO Alexey,Astana - Premier Tech (WT),188,KZ,1992-9-7,1.74,74.0,2420,3216,1121,972,2690,1676,28,24.441802087462012,alexey lutsenko,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,High,High,High,High,2,2,2,"(25, 30]","(25, 30]",Top 10
2021,HENAO Sergio,Team Qhubeka NextHash (WT),191,CO,1987-12-10,1.7,61.0,1622,3623,561,37,3050,1570,33,21.10726643598616,sergio henao,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,Medium,Medium,High,2,2,1,"(30, 35]","(30, 35]",Below 10
2021,BARBERO Carlos,Team Qhubeka NextHash (WT),192,ES,1991-4-29,1.78,66.0,1195,487,0,547,120,740,30,20.83070319404116,carlos barbero,125.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Low,Medium,Medium,0,0,0,"(25, 30]","(25, 30]",Below 10
2021,BENNETT Sean,Team Qhubeka NextHash (WT),193,US,1996-3-31,1.78,66.0,97,159,32,79,120,166,25,20.83070319404116,sean bennett,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Low,Low,Low,Medium,Low,Low,Low,0,0,0,"(20, 25]","(20, 25]",Below 10
2021,WALSCHEID Max,Team Qhubeka NextHash (WT),198,DE,1993-6-13,1.99,90.0,1695,333,967,1969,17,410,28,22.72669882073685,max walscheid,93.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,High,Medium,Low,0,0,2,"(25, 30]","(25, 30]",Below 10
2021,LATOUR Pierre,TotalEnergies (PRT),201,FR,1993-10-12,1.81,66.0,783,2317,1379,182,2293,1248,27,20.1459051921492,pierre latour,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,High,Medium,Medium,2,2,2,"(25, 30]","(25, 30]",Below 10
2021,DOUBEY Fabien,TotalEnergies (PRT),205,FR,1993-10-21,1.74,62.0,164,476,122,11,204,282,27,20.478266613819528,fabien doubey,123.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(25, 30]","(25, 30]",Below 10
2021,RODRÍGUEZ Cristián,TotalEnergies (PRT),206,ES,1995-3-3,1.78,59.0,412,1355,88,2,1120,416,26,18.621386188612547,cristian rodriguez,52.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,Medium,Low,Low,Low,Low,1,1,0,"(25, 30]","(25, 30]",Below 10
2021,TURGIS Anthony,TotalEnergies (PRT),208,FR,1994-5-16,1.78,70.0,2398,819,184,624,178,1058,27,22.093170054286077,anthony turgis,96.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,High,Low,High,Medium,1,0,0,"(25, 30]","(25, 30]",Below 10
2021,MEINTJES Louis,Intermarché - Wanty - Gobert Matériaux (WT),211,ZA,1992-2-21,1.73,58.0,669,3277,347,100,3326,484,29,19.37919743392696,louis meintjes,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Medium,High,High,Medium,Medium,Low,Medium,2,2,1,"(25, 30]","(25, 30]",Below 10
2021,BAKELANTS Jan,Intermarché - Wanty - Gobert Matériaux (WT),212,BE,1986-2-14,1.77,67.0,1991,2656,314,100,1758,1818,35,21.38593635289987,jan bakelants,64.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,Medium,High,High,2,2,1,"(30, 35]","(30, 35]",Below 10
2021,BARTHE Cyril,B&B Hotels p/b KTM (PRT),222,FR,1996-2-14,1.84,70.0,263,297,9,294,95,434,25,20.6758034026465,cyril barthe,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Low,Low,Low,0,0,0,"(20, 25]","(20, 25]",Below 10
2021,BONNAMOUR Franck,B&B Hotels p/b KTM (PRT),223,FR,1995-6-20,1.8,70.0,639,396,25,84,508,556,26,21.604938271604937,franck bonnamour,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Low,Medium,Low,Low,Medium,0,1,0,"(25, 30]","(25, 30]",Below 10
2021,CHEVALIER Maxime,B&B Hotels p/b KTM (PRT),224,FR,1999-5-16,1.78,60.0,87,92,41,12,52,70,22,18.93700290367378,maxime chevalier,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Low,Low,Low,Low,0,0,0,"(20, 25]","(20, 25]",Below 10
2021,GAUTIER Cyril,B&B Hotels p/b KTM (PRT),225,FR,1987-9-26,1.69,65.0,1492,1018,95,40,780,726,33,22.758306781975424,cyril gautier,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,Low,Low,Medium,Medium,1,1,0,"(30, 35]","(30, 35]",Below 10
2021,LEMOINE Cyril,B&B Hotels p/b KTM (PRT),226,FR,1983-3-3,1.82,73.0,739,853,962,195,27,170,38,22.03840115928028,cyril lemoine,126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Medium,Medium,High,Medium,Low,1,0,2,"(35, 40]","(35, 45]",Below 10
2021,PACHER Quentin,B&B Hotels p/b KTM (PRT),227,FR,1992-1-6,1.79,62.0,876,1051,122,84,1034,1540,29,19.350207546580943,quentin pacher,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,Medium,Medium,Low,Medium,High,1,1,0,"(25, 30]","(25, 30]",Below 10
2021,ROLLAND Pierre,B&B Hotels p/b KTM (PRT),228,FR,1986-10-10,1.84,70.0,502,3339,250,20,3300,642,34,20.6758034026465,pierre rolland,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Low,Medium,Low,Medium,2,2,1,"(30, 35]","(30, 35]",Below 10
2022,POGAČAR Tadej,UAE Team Emirates (WT),1,SI,1998-9-21,1.76,66.0,7677,6844,2703,194,8498,3706,23,21.306818181818183,tadej pogacar,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,High,High,High,Medium,High,High,High,2,2,2,"(20, 25]","(20, 25]",Top 3
2022,LAENGEN Vegard Stake,UAE Team Emirates (WT),4,NO,1989-2-7,1.95,79.0,569,748,382,0,269,175,33,20.77580539119001,vegard stake laengen,87.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Low,Medium,Low,Low,Medium,Low,Low,0,1,1,"(30, 35]","(30, 35]",Below 10
2022,MCNULTY Brandon,UAE Team Emirates (WT),6,US,1998-4-2,1.83,69.0,1065,2388,2179,54,2074,1044,24,20.603780345785182,brandon mcnulty,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium,High,High,Medium,High,Medium,Medium,2,2,2,"(20, 25]","(20, 25]",Below 10
2022,HIRSCHI Marc,UAE Team Emirates (WT),8,CH,1998-8-24,1.74,61.0,5025,1436,334,75,2170,2298,23,20.147971991015982,marc hirschi,69.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,Medium,Medium,High,High,1,2,1,"(20, 25]","(20, 25]",Below 10
2022,BENOOT Tiesj,Jumbo-Visma (WT),12,BE,1994-3-11,1.9,72.0,5252,1912,83,932,2687,3018,28,19.94459833795014,tiesj benoot,31.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,High,Low,High,High,2,2,0,"(25, 30]","(25, 30]",Below 10
2022,KUSS Sepp,Jumbo-Visma (WT),14,US,1994-9-13,1.82,61.0,193,2616,315,23,3328,570,27,18.41565028378215,sepp kuss,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Medium,High,High,Low,Medium,Low,Medium,2,2,1,"(25, 30]","(25, 30]",Below 10
2022,LAPORTE Christophe,Jumbo-Visma (WT),15,FR,1992-12-11,1.91,76.0,4166,950,901,2068,368,1738,29,20.83276225980648,christophe laporte,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,High,High,High,High,1,1,2,"(25, 30]","(25, 30]",Below 10
2022,VINGEGAARD Jonas,Jumbo-Visma (WT),18,DK,1996-12-10,1.75,58.0,320,5026,2064,34,4390,1561,25,18.93877551020408,jonas vingegaard,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Low,High,Low,High,2,2,2,"(20, 25]","(20, 25]",Top 3
2022,THOMAS Geraint,INEOS Grenadiers (WT),21,GB,1986-5-25,1.83,71.0,1277,6411,5423,306,4205,2692,36,21.20099137030069,geraint thomas,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,High,High,Medium,High,2,2,2,"(35, 40]","(35, 45]",Top 3
2022,CASTROVIEJO Jonathan,INEOS Grenadiers (WT),23,ES,1987-4-27,1.71,62.0,263,2091,4574,1,1080,337,35,21.20310522895934,jonathan castroviejo,34.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,Medium,High,Low,High,Low,Low,2,1,2,"(30, 35]","(30, 35]",Below 10
2022,GANNA Filippo,INEOS Grenadiers (WT),24,IT,1996-7-25,1.93,83.0,997,981,5698,312,298,1140,25,22.28247738194314,filippo ganna,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,High,High,Medium,Medium,1,1,2,"(20, 25]","(20, 25]",Below 10
2022,PIDCOCK Thomas,INEOS Grenadiers (WT),25,GB,1999-7-30,1.7,58.0,2730,1231,137,370,2028,1871,22,20.06920415224914,thomas pidcock,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,Medium,High,Low,High,High,1,2,0,"(20, 25]","(20, 25]",Below 10
2022,ROWE Luke,INEOS Grenadiers (WT),26,GB,1990-3-10,1.85,72.0,1185,466,142,170,49,413,32,21.0372534696859,luke rowe,121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,Medium,Low,Medium,Low,0,0,0,"(30, 35]","(30, 35]",Below 10
2022,YATES Adam,INEOS Grenadiers (WT),28,GB,1992-8-7,1.73,58.0,2349,7079,1216,64,7222,2004,29,19.37919743392696,adam yates,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,High,High,High,Medium,High,High,High,2,2,2,"(25, 30]","(25, 30]",Top 10
2022,COSNEFROY Benoît,AG2R Citroën Team (WT),34,FR,1995-10-17,1.79,65.0,3836,1039,330,272,936,1742,26,20.286507911738084,benoit cosnefroy,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Medium,Medium,High,Medium,High,High,1,1,1,"(25, 30]","(25, 30]",Below 10
2022,DEWULF Stan,AG2R Citroën Team (WT),35,BE,1997-12-20,1.76,74.0,746,628,78,276,204,474,24,23.889462809917354,stan dewulf,58.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Low,Medium,Medium,0,0,0,"(20, 25]","(20, 25]",Below 10
2022,JUNGELS Bob,AG2R Citroën Team (WT),36,LU,1992-9-22,1.89,70.0,1245,2624,2692,403,1652,1282,29,19.59631589261219,bob jungels,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,High,High,Medium,Medium,2,2,2,"(25, 30]","(25, 30]",Below 10
2022,VLASOV Aleksandr,BORA - hansgrohe (WT),41,RU,1996-4-23,1.86,68.0,1438,3649,1094,96,4040,1438,26,19.65545149728292,aleksandr vlasov,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,High,High,High,Medium,High,Medium,Medium,2,2,2,"(25, 30]","(25, 30]",Top 10
2022,GROßSCHARTNER Felix,BORA - hansgrohe (WT),42,AT,1993-12-23,1.84,64.0,527,2739,1243,265,1547,1482,28,18.90359168241966,felix großschartner,66.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Medium,High,High,Medium,High,Low,High,2,2,2,"(25, 30]","(25, 30]",Below 10
2022,HALLER Marco,BORA - hansgrohe (WT),43,AT,1991-4-1,1.78,72.0,1337,671,79,274,88,578,31,22.724403484408533,marco haller,68.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Low,Low,Low,High,Low,Medium,Medium,0,0,0,"(30, 35]","(30, 35]",Below 10
